1544079242949:	acquire	 id:127.0.0.1:1988	 lock:256
1544079242950:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079242952:	release	 id:127.0.0.1:18372	 lock:256
1544079243979:	acquire	 id:127.0.0.1:18372	 lock:256
1544079243979:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079243982:	release	 id:127.0.0.1:1988	 lock:256
1544079247095:	acquire	 id:127.0.0.1:1988	 lock:256
1544079247095:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079247097:	release	 id:127.0.0.1:18372	 lock:256
1544079248142:	acquire	 id:127.0.0.1:18372	 lock:256
1544079248142:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079248143:	release	 id:127.0.0.1:1988	 lock:256
1544079250240:	acquire	 id:127.0.0.1:1988	 lock:256
1544079250240:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079250241:	release	 id:127.0.0.1:18372	 lock:256
1544079250253:	acquire	 id:127.0.0.1:1988	 lock:257
1544079250254:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079250255:	release	 id:127.0.0.1:18372	 lock:257
1544079253343:	acquire	 id:127.0.0.1:18372	 lock:257
1544079253344:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079253346:	release	 id:127.0.0.1:1988	 lock:257
1544079254374:	acquire	 id:127.0.0.1:1988	 lock:257
1544079254375:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079254376:	release	 id:127.0.0.1:18372	 lock:257
1544079255479:	acquire	 id:127.0.0.1:18372	 lock:256
1544079255479:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079255480:	release	 id:127.0.0.1:1988	 lock:256
1544079256534:	acquire	 id:127.0.0.1:1988	 lock:256
1544079256534:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079256535:	release	 id:127.0.0.1:18372	 lock:256
1544079257563:	acquire	 id:127.0.0.1:18372	 lock:256
1544079257563:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079257564:	release	 id:127.0.0.1:1988	 lock:256
1544079258634:	acquire	 id:127.0.0.1:1988	 lock:256
1544079258634:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079258635:	release	 id:127.0.0.1:18372	 lock:256
1544079260749:	acquire	 id:127.0.0.1:18372	 lock:256
1544079260749:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079260752:	release	 id:127.0.0.1:1988	 lock:256
1544079260763:	acquire	 id:127.0.0.1:18372	 lock:257
1544079260763:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079260765:	release	 id:127.0.0.1:1988	 lock:257
1544079261975:	acquire	 id:127.0.0.1:1988	 lock:256
1544079261975:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079261976:	release	 id:127.0.0.1:18372	 lock:256
1544079261988:	acquire	 id:127.0.0.1:1988	 lock:267
1544079261988:	acquire	 id:127.0.0.1:1988	 lock:267 revoke to:127.0.0.1:18372
1544079261989:	release	 id:127.0.0.1:18372	 lock:267
1544079262016:	acquire	 id:127.0.0.1:1988	 lock:268
1544079262016:	acquire	 id:127.0.0.1:1988	 lock:268 revoke to:127.0.0.1:18372
1544079262017:	release	 id:127.0.0.1:18372	 lock:268
1544079262041:	acquire	 id:127.0.0.1:1988	 lock:269
1544079262041:	acquire	 id:127.0.0.1:1988	 lock:269 a new lock
1544079262064:	acquire	 id:127.0.0.1:1988	 lock:270
1544079262064:	acquire	 id:127.0.0.1:1988	 lock:270 a new lock
1544079262086:	acquire	 id:127.0.0.1:1988	 lock:271
1544079262086:	acquire	 id:127.0.0.1:1988	 lock:271 a new lock
1544079262112:	acquire	 id:127.0.0.1:1988	 lock:272
1544079262112:	acquire	 id:127.0.0.1:1988	 lock:272 a new lock
1544079262133:	acquire	 id:127.0.0.1:1988	 lock:273
1544079262133:	acquire	 id:127.0.0.1:1988	 lock:273 a new lock
1544079262159:	acquire	 id:127.0.0.1:1988	 lock:274
1544079262159:	acquire	 id:127.0.0.1:1988	 lock:274 a new lock
1544079262181:	acquire	 id:127.0.0.1:1988	 lock:275
1544079262181:	acquire	 id:127.0.0.1:1988	 lock:275 a new lock
1544079262205:	acquire	 id:127.0.0.1:1988	 lock:276
1544079262205:	acquire	 id:127.0.0.1:1988	 lock:276 a new lock
1544079263923:	acquire	 id:127.0.0.1:18372	 lock:256
1544079263923:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079263924:	release	 id:127.0.0.1:1988	 lock:256
1544079265102:	acquire	 id:127.0.0.1:1988	 lock:256
1544079265102:	acquire	 id:127.0.0.1:1988	 lock:256 revoke to:127.0.0.1:18372
1544079265104:	release	 id:127.0.0.1:18372	 lock:256
1544079266297:	acquire	 id:127.0.0.1:18372	 lock:256
1544079266297:	acquire	 id:127.0.0.1:18372	 lock:256 revoke to:127.0.0.1:1988
1544079266298:	release	 id:127.0.0.1:1988	 lock:256
1544079268499:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268499:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268503:	release	 id:127.0.0.1:18372	 lock:257
1544079268512:	acquire	 id:127.0.0.1:1988	 lock:259
1544079268512:	acquire	 id:127.0.0.1:1988	 lock:259 revoke to:127.0.0.1:18372
1544079268513:	release	 id:127.0.0.1:18372	 lock:259
1544079268525:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268525:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268528:	release	 id:127.0.0.1:1988	 lock:257
1544079268535:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268535:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268536:	release	 id:127.0.0.1:18372	 lock:257
1544079268546:	acquire	 id:127.0.0.1:1988	 lock:261
1544079268547:	acquire	 id:127.0.0.1:1988	 lock:261 revoke to:127.0.0.1:18372
1544079268549:	release	 id:127.0.0.1:18372	 lock:261
1544079268554:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268554:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268555:	release	 id:127.0.0.1:1988	 lock:257
1544079268569:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268569:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268570:	release	 id:127.0.0.1:18372	 lock:257
1544079268582:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268582:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268582:	acquire	 id:127.0.0.1:1988	 lock:263
1544079268582:	acquire	 id:127.0.0.1:1988	 lock:263 revoke to:127.0.0.1:18372
1544079268583:	release	 id:127.0.0.1:18372	 lock:263
1544079268583:	release	 id:127.0.0.1:1988	 lock:257
1544079268600:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268600:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268602:	release	 id:127.0.0.1:18372	 lock:257
1544079268609:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268609:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268610:	release	 id:127.0.0.1:1988	 lock:257
1544079268615:	acquire	 id:127.0.0.1:1988	 lock:265
1544079268616:	acquire	 id:127.0.0.1:1988	 lock:265 revoke to:127.0.0.1:18372
1544079268617:	release	 id:127.0.0.1:18372	 lock:265
1544079268633:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268633:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268635:	release	 id:127.0.0.1:18372	 lock:257
1544079268641:	acquire	 id:127.0.0.1:18372	 lock:267
1544079268641:	acquire	 id:127.0.0.1:18372	 lock:267 revoke to:127.0.0.1:1988
1544079268643:	release	 id:127.0.0.1:1988	 lock:267
1544079268661:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268661:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268662:	release	 id:127.0.0.1:1988	 lock:257
1544079268674:	acquire	 id:127.0.0.1:18372	 lock:270
1544079268674:	acquire	 id:127.0.0.1:18372	 lock:270 revoke to:127.0.0.1:1988
1544079268676:	release	 id:127.0.0.1:1988	 lock:270
1544079268681:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268681:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268682:	release	 id:127.0.0.1:18372	 lock:257
1544079268691:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268691:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268692:	release	 id:127.0.0.1:1988	 lock:257
1544079268703:	acquire	 id:127.0.0.1:18372	 lock:272
1544079268703:	acquire	 id:127.0.0.1:18372	 lock:272 revoke to:127.0.0.1:1988
1544079268704:	release	 id:127.0.0.1:1988	 lock:272
1544079268706:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268706:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268707:	release	 id:127.0.0.1:18372	 lock:257
1544079268720:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268720:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268722:	release	 id:127.0.0.1:1988	 lock:257
1544079268732:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268732:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268734:	release	 id:127.0.0.1:18372	 lock:257
1544079268734:	acquire	 id:127.0.0.1:18372	 lock:274
1544079268734:	acquire	 id:127.0.0.1:18372	 lock:274 revoke to:127.0.0.1:1988
1544079268735:	release	 id:127.0.0.1:1988	 lock:274
1544079268754:	acquire	 id:127.0.0.1:18372	 lock:257
1544079268754:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079268755:	release	 id:127.0.0.1:1988	 lock:257
1544079268757:	acquire	 id:127.0.0.1:1988	 lock:257
1544079268757:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079268761:	release	 id:127.0.0.1:18372	 lock:257
1544079268771:	acquire	 id:127.0.0.1:18372	 lock:276
1544079268771:	acquire	 id:127.0.0.1:18372	 lock:276 revoke to:127.0.0.1:1988
1544079268772:	release	 id:127.0.0.1:1988	 lock:276
1544079268778:	acquire	 id:127.0.0.1:1988	 lock:277
1544079268778:	acquire	 id:127.0.0.1:1988	 lock:277 a new lock
1544079274150:	acquire	 id:127.0.0.1:18372	 lock:257
1544079274150:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079274151:	release	 id:127.0.0.1:1988	 lock:257
1544079276537:	acquire	 id:127.0.0.1:1988	 lock:257
1544079276537:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079276541:	release	 id:127.0.0.1:18372	 lock:257
1544079276571:	acquire	 id:127.0.0.1:18372	 lock:259
1544079276571:	acquire	 id:127.0.0.1:18372	 lock:259 revoke to:127.0.0.1:1988
1544079276572:	release	 id:127.0.0.1:1988	 lock:259
1544079276583:	acquire	 id:127.0.0.1:1988	 lock:260
1544079276584:	acquire	 id:127.0.0.1:1988	 lock:260 revoke to:127.0.0.1:18372
1544079276585:	release	 id:127.0.0.1:18372	 lock:260
1544079276598:	acquire	 id:127.0.0.1:18372	 lock:260
1544079276598:	acquire	 id:127.0.0.1:18372	 lock:260 revoke to:127.0.0.1:1988
1544079276599:	release	 id:127.0.0.1:1988	 lock:260
1544079276628:	acquire	 id:127.0.0.1:18372	 lock:261
1544079276628:	acquire	 id:127.0.0.1:18372	 lock:261 revoke to:127.0.0.1:1988
1544079276629:	release	 id:127.0.0.1:1988	 lock:261
1544079276632:	acquire	 id:127.0.0.1:1988	 lock:262
1544079276632:	acquire	 id:127.0.0.1:1988	 lock:262 revoke to:127.0.0.1:18372
1544079276633:	release	 id:127.0.0.1:18372	 lock:262
1544079276659:	acquire	 id:127.0.0.1:18372	 lock:262
1544079276659:	acquire	 id:127.0.0.1:18372	 lock:262 revoke to:127.0.0.1:1988
1544079276660:	release	 id:127.0.0.1:1988	 lock:262
1544079276678:	acquire	 id:127.0.0.1:1988	 lock:264
1544079276678:	acquire	 id:127.0.0.1:1988	 lock:264 revoke to:127.0.0.1:18372
1544079276679:	release	 id:127.0.0.1:18372	 lock:264
1544079276687:	acquire	 id:127.0.0.1:18372	 lock:263
1544079276688:	acquire	 id:127.0.0.1:18372	 lock:263 revoke to:127.0.0.1:1988
1544079276688:	release	 id:127.0.0.1:1988	 lock:263
1544079276715:	acquire	 id:127.0.0.1:18372	 lock:264
1544079276715:	acquire	 id:127.0.0.1:18372	 lock:264 revoke to:127.0.0.1:1988
1544079276716:	release	 id:127.0.0.1:1988	 lock:264
1544079276727:	acquire	 id:127.0.0.1:1988	 lock:266
1544079276727:	acquire	 id:127.0.0.1:1988	 lock:266 revoke to:127.0.0.1:18372
1544079276728:	release	 id:127.0.0.1:18372	 lock:266
1544079276742:	acquire	 id:127.0.0.1:18372	 lock:265
1544079276742:	acquire	 id:127.0.0.1:18372	 lock:265 revoke to:127.0.0.1:1988
1544079276742:	release	 id:127.0.0.1:1988	 lock:265
1544079276751:	acquire	 id:127.0.0.1:1988	 lock:267
1544079276751:	acquire	 id:127.0.0.1:1988	 lock:267 revoke to:127.0.0.1:18372
1544079276753:	release	 id:127.0.0.1:18372	 lock:267
1544079276770:	acquire	 id:127.0.0.1:18372	 lock:266
1544079276770:	acquire	 id:127.0.0.1:18372	 lock:266 revoke to:127.0.0.1:1988
1544079276772:	release	 id:127.0.0.1:1988	 lock:266
1544079276799:	acquire	 id:127.0.0.1:18372	 lock:267
1544079276799:	acquire	 id:127.0.0.1:18372	 lock:267 revoke to:127.0.0.1:1988
1544079276800:	release	 id:127.0.0.1:1988	 lock:267
1544079282170:	acquire	 id:127.0.0.1:18372	 lock:257
1544079282170:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079282171:	release	 id:127.0.0.1:1988	 lock:257
1544079284470:	acquire	 id:127.0.0.1:1988	 lock:257
1544079284470:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079284471:	release	 id:127.0.0.1:18372	 lock:257
1544079284482:	acquire	 id:127.0.0.1:1988	 lock:263
1544079284482:	acquire	 id:127.0.0.1:1988	 lock:263 revoke to:127.0.0.1:18372
1544079284483:	release	 id:127.0.0.1:18372	 lock:263
1544079284508:	acquire	 id:127.0.0.1:1988	 lock:264
1544079284508:	acquire	 id:127.0.0.1:1988	 lock:264 revoke to:127.0.0.1:18372
1544079284509:	release	 id:127.0.0.1:18372	 lock:264
1544079284534:	acquire	 id:127.0.0.1:1988	 lock:265
1544079284534:	acquire	 id:127.0.0.1:1988	 lock:265 revoke to:127.0.0.1:18372
1544079284536:	release	 id:127.0.0.1:18372	 lock:265
1544079284563:	acquire	 id:127.0.0.1:1988	 lock:266
1544079284563:	acquire	 id:127.0.0.1:1988	 lock:266 revoke to:127.0.0.1:18372
1544079284564:	release	 id:127.0.0.1:18372	 lock:266
1544079284590:	acquire	 id:127.0.0.1:1988	 lock:267
1544079284590:	acquire	 id:127.0.0.1:1988	 lock:267 revoke to:127.0.0.1:18372
1544079284591:	release	 id:127.0.0.1:18372	 lock:267
1544079285611:	acquire	 id:127.0.0.1:18372	 lock:257
1544079285611:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079285612:	release	 id:127.0.0.1:1988	 lock:257
1544079285616:	acquire	 id:127.0.0.1:1988	 lock:257
1544079285616:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079285619:	release	 id:127.0.0.1:18372	 lock:257
1544079285649:	acquire	 id:127.0.0.1:18372	 lock:268
1544079285649:	acquire	 id:127.0.0.1:18372	 lock:268 revoke to:127.0.0.1:1988
1544079285650:	release	 id:127.0.0.1:1988	 lock:268
1544079285666:	acquire	 id:127.0.0.1:18372	 lock:257
1544079285666:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079285668:	release	 id:127.0.0.1:1988	 lock:257
1544079285676:	acquire	 id:127.0.0.1:1988	 lock:257
1544079285677:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079285678:	release	 id:127.0.0.1:18372	 lock:257
1544079285715:	acquire	 id:127.0.0.1:18372	 lock:257
1544079285715:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079285716:	release	 id:127.0.0.1:1988	 lock:257
1544079286749:	acquire	 id:127.0.0.1:18372	 lock:269
1544079286749:	acquire	 id:127.0.0.1:18372	 lock:269 revoke to:127.0.0.1:1988
1544079286750:	release	 id:127.0.0.1:1988	 lock:269
1544079286799:	acquire	 id:127.0.0.1:18372	 lock:271
1544079286799:	acquire	 id:127.0.0.1:18372	 lock:271 revoke to:127.0.0.1:1988
1544079286800:	release	 id:127.0.0.1:1988	 lock:271
1544079287846:	acquire	 id:127.0.0.1:1988	 lock:257
1544079287846:	acquire	 id:127.0.0.1:1988	 lock:257 revoke to:127.0.0.1:18372
1544079287847:	release	 id:127.0.0.1:18372	 lock:257
1544079291157:	acquire	 id:127.0.0.1:18372	 lock:257
1544079291157:	acquire	 id:127.0.0.1:18372	 lock:257 revoke to:127.0.0.1:1988
1544079291158:	release	 id:127.0.0.1:1988	 lock:257
1544079291317:	acquire	 id:127.0.0.1:18372	 lock:263
1544079291317:	acquire	 id:127.0.0.1:18372	 lock:263 revoke to:127.0.0.1:1988
1544079291318:	release	 id:127.0.0.1:1988	 lock:263
1544079291345:	acquire	 id:127.0.0.1:18372	 lock:264
1544079291345:	acquire	 id:127.0.0.1:18372	 lock:264 revoke to:127.0.0.1:1988
1544079291345:	release	 id:127.0.0.1:1988	 lock:264
1544079291372:	acquire	 id:127.0.0.1:18372	 lock:265
1544079291373:	acquire	 id:127.0.0.1:18372	 lock:265 revoke to:127.0.0.1:1988
1544079291373:	release	 id:127.0.0.1:1988	 lock:265
1544079291399:	acquire	 id:127.0.0.1:18372	 lock:266
1544079291399:	acquire	 id:127.0.0.1:18372	 lock:266 revoke to:127.0.0.1:1988
1544079291399:	release	 id:127.0.0.1:1988	 lock:266
1544079291428:	acquire	 id:127.0.0.1:18372	 lock:267
1544079291428:	acquire	 id:127.0.0.1:18372	 lock:267 revoke to:127.0.0.1:1988
1544079291428:	release	 id:127.0.0.1:1988	 lock:267
1544079296909:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296909:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296913:	release	 id:127.0.0.1:18372	 lock:258
1544079296916:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296916:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296919:	release	 id:127.0.0.1:1988	 lock:258
1544079296923:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296923:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296924:	release	 id:127.0.0.1:18372	 lock:258
1544079296927:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296927:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296930:	release	 id:127.0.0.1:1988	 lock:258
1544079296933:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296933:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296935:	release	 id:127.0.0.1:18372	 lock:258
1544079296940:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296940:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296942:	release	 id:127.0.0.1:1988	 lock:258
1544079296945:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296945:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296948:	release	 id:127.0.0.1:18372	 lock:258
1544079296952:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296952:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296954:	release	 id:127.0.0.1:1988	 lock:258
1544079296957:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296957:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296960:	release	 id:127.0.0.1:18372	 lock:258
1544079296963:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296963:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296966:	release	 id:127.0.0.1:1988	 lock:258
1544079296969:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296969:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296971:	release	 id:127.0.0.1:18372	 lock:258
1544079296974:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296974:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296976:	release	 id:127.0.0.1:1988	 lock:258
1544079296979:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296979:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296983:	release	 id:127.0.0.1:18372	 lock:258
1544079296985:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296985:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079296987:	release	 id:127.0.0.1:1988	 lock:258
1544079296990:	acquire	 id:127.0.0.1:1988	 lock:258
1544079296990:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079296996:	release	 id:127.0.0.1:18372	 lock:258
1544079296999:	acquire	 id:127.0.0.1:18372	 lock:258
1544079296999:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079297002:	release	 id:127.0.0.1:1988	 lock:258
1544079297005:	acquire	 id:127.0.0.1:1988	 lock:258
1544079297005:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079297007:	release	 id:127.0.0.1:18372	 lock:258
1544079297010:	acquire	 id:127.0.0.1:18372	 lock:258
1544079297010:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079297016:	release	 id:127.0.0.1:1988	 lock:258
1544079297020:	acquire	 id:127.0.0.1:1988	 lock:258
1544079297021:	acquire	 id:127.0.0.1:1988	 lock:258 revoke to:127.0.0.1:18372
1544079297023:	release	 id:127.0.0.1:18372	 lock:258
1544079297026:	acquire	 id:127.0.0.1:18372	 lock:258
1544079297026:	acquire	 id:127.0.0.1:18372	 lock:258 revoke to:127.0.0.1:1988
1544079297030:	release	 id:127.0.0.1:1988	 lock:258
1544079297033:	acquire	 id:127.0.0.1:1988	 lock:258
